Time,Open,High,Low,Close,Volume
03.07.2019 02:00:00.000 GMT+0200,1.12904,1.13123,1.12686,1.12873,261437468750
04.07.2019 02:00:00.000 GMT+0200,1.12873,1.12951,1.12731,1.12853,139704703125
05.07.2019 02:00:00.000 GMT+0200,1.12853,1.12860,1.12073,1.12235,258051906250
07.07.2019 02:00:00.000 GMT+0200,1.12215,1.12291,1.12215,1.12267,8220179687.5
08.07.2019 02:00:00.000 GMT+0200,1.12267,1.12344,1.12069,1.12151,213395125000
09.07.2019 02:00:00.000 GMT+0200,1.12150,1.12187,1.11933,1.12043,215624125000
10.07.2019 02:00:00.000 GMT+0200,1.12043,1.12643,1.12018,1.12583,278478656250
11.07.2019 02:00:00.000 GMT+0200,1.12585,1.12857,1.12451,1.12498,283354656250
12.07.2019 02:00:00.000 GMT+0200,1.12498,1.12748,1.12381,1.12698,253368796875
14.07.2019 02:00:00.000 GMT+0200,1.12666,1.12744,1.12626,1.12710,7055790039.0625
15.07.2019 02:00:00.000 GMT+0200,1.12711,1.12838,1.12532,1.12597,213580343750
16.07.2019 02:00:00.000 GMT+0200,1.12598,1.12634,1.12018,1.12116,259555015625
17.07.2019 02:00:00.000 GMT+0200,1.12117,1.12335,1.11997,1.12273,224769234375
18.07.2019 02:00:00.000 GMT+0200,1.12273,1.12820,1.12051,1.12610,316722343750
19.07.2019 02:00:00.000 GMT+0200,1.12608,1.12683,1.12033,1.12192,282446406250
21.07.2019 02:00:00.000 GMT+0200,1.12150,1.12197,1.12140,1.12175,9741040039.0625
22.07.2019 02:00:00.000 GMT+0200,1.12175,1.12253,1.12037,1.12042,227157250000
23.07.2019 02:00:00.000 GMT+0200,1.12042,1.12080,1.11457,1.11508,268169281250
24.07.2019 02:00:00.000 GMT+0200,1.11508,1.11558,1.11269,1.11419,271736031250
25.07.2019 02:00:00.000 GMT+0200,1.11420,1.11877,1.11013,1.11448,359874937500
26.07.2019 02:00:00.000 GMT+0200,1.11447,1.11509,1.11120,1.11247,260348671875
28.07.2019 02:00:00.000 GMT+0200,1.11246,1.11325,1.11223,1.11295,5727459960.9375
29.07.2019 02:00:00.000 GMT+0200,1.11295,1.11509,1.11128,1.11423,232842484375
30.07.2019 02:00:00.000 GMT+0200,1.11424,1.11610,1.11321,1.11568,277029625000
31.07.2019 02:00:00.000 GMT+0200,1.11568,1.11620,1.10600,1.10715,355194812500
01.08.2019 02:00:00.000 GMT+0200,1.10715,1.10958,1.10268,1.10788,467627937500
02.08.2019 02:00:00.000 GMT+0200,1.10789,1.11164,1.10696,1.11057,464104968750
04.08.2019 02:00:00.000 GMT+0200,1.11042,1.11138,1.11033,1.11075,12836589843.75
05.08.2019 02:00:00.000 GMT+0200,1.11079,1.12453,1.11064,1.12418,476043968750
06.08.2019 02:00:00.000 GMT+0200,1.12418,1.12497,1.11675,1.12054,417917687500
07.08.2019 02:00:00.000 GMT+0200,1.12053,1.12417,1.11791,1.12039,451342656250
08.08.2019 02:00:00.000 GMT+0200,1.12038,1.12323,1.11769,1.11861,340913937500
09.08.2019 02:00:00.000 GMT+0200,1.11861,1.12229,1.11833,1.11969,284956781250
11.08.2019 02:00:00.000 GMT+0200,1.11978,1.12080,1.11967,1.12073,7072959960.9375
12.08.2019 02:00:00.000 GMT+0200,1.12074,1.12306,1.11619,1.12162,319337125000
13.08.2019 02:00:00.000 GMT+0200,1.12162,1.12285,1.11698,1.11764,377049531250
14.08.2019 02:00:00.000 GMT+0200,1.11764,1.11908,1.11305,1.11428,345279312500
15.08.2019 02:00:00.000 GMT+0200,1.11428,1.11583,1.10913,1.11103,416591312500
16.08.2019 02:00:00.000 GMT+0200,1.11105,1.11113,1.10662,1.10899,239920671875
18.08.2019 02:00:00.000 GMT+0200,1.10925,1.11010,1.10895,1.10919,7217029785.1563
19.08.2019 02:00:00.000 GMT+0200,1.10918,1.11137,1.10760,1.10814,198728515625
20.08.2019 02:00:00.000 GMT+0200,1.10816,1.11066,1.10655,1.10972,202915296875
21.08.2019 02:00:00.000 GMT+0200,1.10970,1.11070,1.10804,1.10901,170929515625
22.08.2019 02:00:00.000 GMT+0200,1.10903,1.11130,1.10635,1.10836,215750562500
23.08.2019 02:00:00.000 GMT+0200,1.10835,1.11532,1.10516,1.11360,234770312500
25.08.2019 02:00:00.000 GMT+0200,1.11507,1.11639,1.11393,1.11433,15735240234.375
26.08.2019 02:00:00.000 GMT+0200,1.11433,1.11529,1.10942,1.11013,276142375000
27.08.2019 02:00:00.000 GMT+0200,1.11012,1.11159,1.10855,1.10893,211976968750
28.08.2019 02:00:00.000 GMT+0200,1.10894,1.10978,1.10733,1.10855,211311000000
29.08.2019 02:00:00.000 GMT+0200,1.10856,1.10930,1.10419,1.10589,208781843750
30.08.2019 02:00:00.000 GMT+0200,1.10589,1.10599,1.09632,1.09880,165279296875
01.09.2019 02:00:00.000 GMT+0200,1.09893,1.09962,1.09831,1.09904,3345290039.0625
02.09.2019 02:00:00.000 GMT+0200,1.09903,1.09931,1.09580,1.09641,46117500000
03.09.2019 02:00:00.000 GMT+0200,1.09641,1.09786,1.09260,1.09725,134828671875
04.09.2019 02:00:00.000 GMT+0200,1.09725,1.10383,1.09715,1.10347,161293593750
05.09.2019 02:00:00.000 GMT+0200,1.10346,1.10847,1.10166,1.10340,173375171875
06.09.2019 02:00:00.000 GMT+0200,1.10340,1.10572,1.10201,1.10250,155127718750
08.09.2019 02:00:00.000 GMT+0200,1.10260,1.10275,1.10195,1.10201,3734600097.6563
09.09.2019 02:00:00.000 GMT+0200,1.10202,1.10680,1.10153,1.10469,134493750000
10.09.2019 02:00:00.000 GMT+0200,1.10469,1.10595,1.10305,1.10501,131830015625
11.09.2019 02:00:00.000 GMT+0200,1.10501,1.10555,1.09851,1.10135,127663968750
12.09.2019 02:00:00.000 GMT+0200,1.10134,1.10871,1.09268,1.10561,201762578125
13.09.2019 02:00:00.000 GMT+0200,1.10560,1.11094,1.10560,1.10707,159524468750
15.09.2019 02:00:00.000 GMT+0200,1.10732,1.10863,1.10695,1.10831,5486165039.0625
16.09.2019 02:00:00.000 GMT+0200,1.10831,1.10843,1.09932,1.10031,142926328125
17.09.2019 02:00:00.000 GMT+0200,1.10030,1.10755,1.09901,1.10736,170443140625
18.09.2019 02:00:00.000 GMT+0200,1.10737,1.10746,1.10136,1.10291,157398937500
19.09.2019 02:00:00.000 GMT+0200,1.10291,1.10735,1.10229,1.10446,198730750000
20.09.2019 02:00:00.000 GMT+0200,1.10444,1.10676,1.09961,1.10169,173532125000
22.09.2019 02:00:00.000 GMT+0200,1.10136,1.10197,1.10106,1.10185,4660100097.6563
23.09.2019 02:00:00.000 GMT+0200,1.10185,1.10253,1.09661,1.09939,178417359375
24.09.2019 02:00:00.000 GMT+0200,1.09938,1.10240,1.09837,1.10135,183286265625
25.09.2019 02:00:00.000 GMT+0200,1.10134,1.10168,1.09374,1.09511,196617375000
26.09.2019 02:00:00.000 GMT+0200,1.09511,1.09672,1.09087,1.09222,191177031250
27.09.2019 02:00:00.000 GMT+0200,1.09223,1.09586,1.09046,1.09367,176770062500
29.09.2019 02:00:00.000 GMT+0200,1.09419,1.09461,1.09391,1.09422,3943520019.5313
30.09.2019 02:00:00.000 GMT+0200,1.09421,1.09478,1.08847,1.08993,175540031250
01.10.2019 02:00:00.000 GMT+0200,1.08992,1.09428,1.08790,1.09339,214512265625
02.10.2019 02:00:00.000 GMT+0200,1.09340,1.09636,1.09040,1.09605,200581125000
03.10.2019 02:00:00.000 GMT+0200,1.09604,1.09992,1.09408,1.09744,219926406250
04.10.2019 02:00:00.000 GMT+0200,1.09745,1.09990,1.09570,1.09760,184196859375
06.10.2019 02:00:00.000 GMT+0200,1.09803,1.09838,1.09728,1.09832,4584700195.3125
07.10.2019 02:00:00.000 GMT+0200,1.09832,1.10004,1.09619,1.09715,167536203125
08.10.2019 02:00:00.000 GMT+0200,1.09716,1.09958,1.09409,1.09597,217155531250
09.10.2019 02:00:00.000 GMT+0200,1.09597,1.09900,1.09548,1.09842,185453062500
10.10.2019 02:00:00.000 GMT+0200,1.09841,1.10337,1.09797,1.10106,230081531250
11.10.2019 02:00:00.000 GMT+0200,1.10105,1.10626,1.10007,1.10329,245439875000
13.10.2019 02:00:00.000 GMT+0200,1.10316,1.10385,1.10250,1.10282,6677950195.3125
14.10.2019 02:00:00.000 GMT+0200,1.10281,1.10426,1.10128,1.10259,155436671875
15.10.2019 02:00:00.000 GMT+0200,1.10258,1.10459,1.09912,1.10344,223298562500
16.10.2019 02:00:00.000 GMT+0200,1.10344,1.10855,1.10223,1.10737,232685875000
17.10.2019 02:00:00.000 GMT+0200,1.10738,1.11398,1.10650,1.11244,223617125000
18.10.2019 02:00:00.000 GMT+0200,1.11245,1.11719,1.11145,1.11703,140632062500
20.10.2019 02:00:00.000 GMT+0200,1.11607,1.11634,1.11494,1.11558,6303584960.9375
21.10.2019 02:00:00.000 GMT+0200,1.11559,1.11793,1.11386,1.11515,124245367187.5
22.10.2019 02:00:00.000 GMT+0200,1.11517,1.11568,1.11176,1.11289,125243187500
23.10.2019 02:00:00.000 GMT+0200,1.11288,1.11405,1.11061,1.11322,112972562500
24.10.2019 02:00:00.000 GMT+0200,1.11322,1.11627,1.10930,1.11034,149011562500
25.10.2019 02:00:00.000 GMT+0200,1.11035,1.11229,1.10729,1.10790,100730710937.5
27.10.2019 02:00:00.000 GMT+0200,1.10800,1.10840,1.10774,1.10839,3105340087.8906
28.10.2019 01:00:00.000 GMT+0100,1.10839,1.11065,1.10760,1.10982,106338382812.5
29.10.2019 01:00:00.000 GMT+0100,1.10982,1.11183,1.10735,1.11120,122552601562.5
30.10.2019 01:00:00.000 GMT+0100,1.11119,1.11554,1.10801,1.11521,137742218750
31.10.2019 01:00:00.000 GMT+0100,1.11521,1.11755,1.11314,1.11561,149061718750
01.11.2019 01:00:00.000 GMT+0100,1.11559,1.11718,1.11281,1.11641,126862156250
03.11.2019 01:00:00.000 GMT+0100,1.11684,1.11696,1.11639,1.11661,1652000000
04.11.2019 01:00:00.000 GMT+0100,1.11660,1.11753,1.11218,1.11279,109786406250
05.11.2019 01:00:00.000 GMT+0100,1.11279,1.11401,1.10635,1.10738,152011234375
06.11.2019 01:00:00.000 GMT+0100,1.10739,1.10928,1.10651,1.10700,124123617187.5
07.11.2019 01:00:00.000 GMT+0100,1.10699,1.10914,1.10360,1.10523,155079140625
08.11.2019 01:00:00.000 GMT+0100,1.10524,1.10554,1.10167,1.10176,116906195312.5
10.11.2019 01:00:00.000 GMT+0100,1.10230,1.10231,1.10191,1.10218,1359569946.2891
11.11.2019 01:00:00.000 GMT+0100,1.10217,1.10430,1.10163,1.10347,86681398437.5
12.11.2019 01:00:00.000 GMT+0100,1.10347,1.10385,1.10025,1.10120,120036429687.5
13.11.2019 01:00:00.000 GMT+0100,1.10120,1.10203,1.09953,1.10096,121193085937.5
14.11.2019 01:00:00.000 GMT+0100,1.10096,1.10274,1.09890,1.10197,116532054687.5
15.11.2019 01:00:00.000 GMT+0100,1.10198,1.10569,1.10145,1.10494,109547429687.5
17.11.2019 01:00:00.000 GMT+0100,1.10489,1.10545,1.10487,1.10539,3888610107.4219
18.11.2019 01:00:00.000 GMT+0100,1.10540,1.10899,1.10533,1.10722,112908328125
19.11.2019 01:00:00.000 GMT+0100,1.10721,1.10839,1.10626,1.10779,109962585937.5
20.11.2019 01:00:00.000 GMT+0100,1.10781,1.10813,1.10530,1.10779,129488828125
21.11.2019 01:00:00.000 GMT+0100,1.10779,1.10969,1.10522,1.10656,126596804687.5
22.11.2019 01:00:00.000 GMT+0100,1.10657,1.10872,1.10143,1.10179,176378375000
24.11.2019 01:00:00.000 GMT+0100,1.10170,1.10225,1.10162,1.10225,3677939941.4063
25.11.2019 01:00:00.000 GMT+0100,1.10225,1.10321,1.10035,1.10104,115068718750
26.11.2019 01:00:00.000 GMT+0100,1.10105,1.10256,1.10071,1.10220,111062375000
27.11.2019 01:00:00.000 GMT+0100,1.10220,1.10222,1.09922,1.10048,117354781250
28.11.2019 01:00:00.000 GMT+0100,1.10049,1.10179,1.10003,1.10113,74289851562.5
29.11.2019 01:00:00.000 GMT+0100,1.10113,1.10282,1.09811,1.10150,101410546875
01.12.2019 01:00:00.000 GMT+0100,1.10229,1.10269,1.10170,1.10182,2960699951.1719
02.12.2019 01:00:00.000 GMT+0100,1.10182,1.10907,1.10029,1.10761,133215328125
03.12.2019 01:00:00.000 GMT+0100,1.10760,1.10934,1.10660,1.10818,129714031250
04.12.2019 01:00:00.000 GMT+0100,1.10819,1.11161,1.10666,1.10827,151487578125
05.12.2019 01:00:00.000 GMT+0100,1.10824,1.11080,1.10793,1.11038,123792304687.5
06.12.2019 01:00:00.000 GMT+0100,1.11039,1.11097,1.10398,1.10543,120864609375
08.12.2019 01:00:00.000 GMT+0100,1.10580,1.10604,1.10562,1.10582,1990829956.0547
09.12.2019 01:00:00.000 GMT+0100,1.10581,1.10779,1.10533,1.10643,109027390625
10.12.2019 01:00:00.000 GMT+0100,1.10642,1.10977,1.10628,1.10923,129542960937.5
11.12.2019 01:00:00.000 GMT+0100,1.10923,1.11448,1.10701,1.11325,144933312500
12.12.2019 01:00:00.000 GMT+0100,1.11326,1.11995,1.11029,1.11833,192578109375
13.12.2019 01:00:00.000 GMT+0100,1.11833,1.11860,1.11120,1.11174,211781328125
15.12.2019 01:00:00.000 GMT+0100,1.11280,1.11309,1.11225,1.11242,4374154785.1563
16.12.2019 01:00:00.000 GMT+0100,1.11241,1.11581,1.11229,1.11355,151090562500
17.12.2019 01:00:00.000 GMT+0100,1.11355,1.11746,1.11293,1.11514,151614531250
18.12.2019 01:00:00.000 GMT+0100,1.11512,1.11512,1.11105,1.11154,146608265625
19.12.2019 01:00:00.000 GMT+0100,1.11154,1.11442,1.11072,1.11231,157736093750
20.12.2019 01:00:00.000 GMT+0100,1.11231,1.11236,1.10662,1.10769,130731890625
22.12.2019 01:00:00.000 GMT+0100,1.10810,1.10813,1.10766,1.10802,2560479980.4688
23.12.2019 01:00:00.000 GMT+0100,1.10801,1.10958,1.10699,1.10917,108289429687.5
24.12.2019 01:00:00.000 GMT+0100,1.10918,1.10938,1.10690,1.10873,80970679687.5
25.12.2019 01:00:00.000 GMT+0100,1.10873,1.10953,1.10730,1.10944,4887310058.5938
26.12.2019 01:00:00.000 GMT+0100,1.10944,1.11088,1.10821,1.11012,52487632812.5
27.12.2019 01:00:00.000 GMT+0100,1.11013,1.11883,1.10987,1.11713,124575906250
29.12.2019 01:00:00.000 GMT+0100,1.11736,1.11839,1.11718,1.11813,3216499511.7188
30.12.2019 01:00:00.000 GMT+0100,1.11812,1.12207,1.11806,1.12013,130773875000
31.12.2019 01:00:00.000 GMT+0100,1.12013,1.12391,1.11987,1.12072,107777312500
01.01.2020 01:00:00.000 GMT+0100,1.12120,1.12218,1.12106,1.12188,2621320068.3594
02.01.2020 01:00:00.000 GMT+0100,1.12188,1.12245,1.11635,1.11708,487219125000
03.01.2020 01:00:00.000 GMT+0100,1.11707,1.11798,1.11249,1.11548,177406796875
05.01.2020 01:00:00.000 GMT+0100,1.11656,1.11677,1.11589,1.11604,4398100097.6563
06.01.2020 01:00:00.000 GMT+0100,1.11603,1.12055,1.11571,1.11954,139965281250
07.01.2020 01:00:00.000 GMT+0100,1.11953,1.11970,1.11335,1.11540,155594093750
08.01.2020 01:00:00.000 GMT+0100,1.11539,1.11682,1.11016,1.11129,195256953125
09.01.2020 01:00:00.000 GMT+0100,1.11130,1.11204,1.10924,1.11093,142852250000
10.01.2020 01:00:00.000 GMT+0100,1.11092,1.11291,1.10850,1.11165,126780234375
12.01.2020 01:00:00.000 GMT+0100,1.11141,1.11209,1.11128,1.11161,1889078002.9297
13.01.2020 01:00:00.000 GMT+0100,1.11161,1.11469,1.11125,1.11344,121460789062.5
14.01.2020 01:00:00.000 GMT+0100,1.11344,1.11444,1.11045,1.11275,137175015625
15.01.2020 01:00:00.000 GMT+0100,1.11276,1.11634,1.11185,1.11524,149733390625
16.01.2020 01:00:00.000 GMT+0100,1.11524,1.11727,1.11279,1.11368,132785062500
17.01.2020 01:00:00.000 GMT+0100,1.11368,1.11425,1.10862,1.10890,123846609375
19.01.2020 01:00:00.000 GMT+0100,1.10910,1.10948,1.10889,1.10946,3275469970.7031
20.01.2020 01:00:00.000 GMT+0100,1.10946,1.11023,1.10766,1.10962,97595171875
21.01.2020 01:00:00.000 GMT+0100,1.10963,1.11179,1.10809,1.10851,133266437500
22.01.2020 01:00:00.000 GMT+0100,1.10851,1.10984,1.10700,1.10957,134188812500
23.01.2020 01:00:00.000 GMT+0100,1.10956,1.11087,1.10362,1.10554,170440218750
24.01.2020 01:00:00.000 GMT+0100,1.10554,1.10617,1.10195,1.10224,123758218750
26.01.2020 01:00:00.000 GMT+0100,1.10318,1.10343,1.10244,1.10245,10936521484.375
27.01.2020 01:00:00.000 GMT+0100,1.10245,1.10375,1.10096,1.10193,126594609375
28.01.2020 01:00:00.000 GMT+0100,1.10193,1.10252,1.09978,1.10220,122883062500
29.01.2020 01:00:00.000 GMT+0100,1.10220,1.10276,1.09923,1.10138,122855781250
30.01.2020 01:00:00.000 GMT+0100,1.10138,1.10393,1.10069,1.10285,143391968750
31.01.2020 01:00:00.000 GMT+0100,1.10285,1.10954,1.10168,1.10944,141170562500
02.02.2020 01:00:00.000 GMT+0100,1.10939,1.10939,1.10813,1.10890,4187035156.25
03.02.2020 01:00:00.000 GMT+0100,1.10890,1.10890,1.10356,1.10623,134304046875
04.02.2020 01:00:00.000 GMT+0100,1.10623,1.10641,1.10328,1.10446,113725578125
05.02.2020 01:00:00.000 GMT+0100,1.10449,1.10479,1.09937,1.10003,122270984375
06.02.2020 01:00:00.000 GMT+0100,1.10003,1.10138,1.09644,1.09806,102177726562.5
07.02.2020 01:00:00.000 GMT+0100,1.09809,1.09849,1.09419,1.09438,130363421875
09.02.2020 01:00:00.000 GMT+0100,1.09439,1.09507,1.09419,1.09491,3793479980.4688
10.02.2020 01:00:00.000 GMT+0100,1.09491,1.09574,1.09076,1.09101,103251953125
11.02.2020 01:00:00.000 GMT+0100,1.09103,1.09248,1.08913,1.09189,96173742187.5
12.02.2020 01:00:00.000 GMT+0100,1.09187,1.09255,1.08654,1.08756,252568265625
13.02.2020 01:00:00.000 GMT+0100,1.08755,1.08887,1.08340,1.08413,336729937500
14.02.2020 01:00:00.000 GMT+0100,1.08415,1.08611,1.08271,1.08299,118368187500
16.02.2020 01:00:00.000 GMT+0100,1.08406,1.08416,1.08355,1.08411,3465965087.8906
17.02.2020 01:00:00.000 GMT+0100,1.08411,1.08509,1.08291,1.08366,74832867187.5
18.02.2020 01:00:00.000 GMT+0100,1.08365,1.08372,1.07854,1.07949,131588640625
19.02.2020 01:00:00.000 GMT+0100,1.07949,1.08115,1.07822,1.08096,105152054687.5
20.02.2020 01:00:00.000 GMT+0100,1.08095,1.08211,1.07778,1.07875,154014593750
21.02.2020 01:00:00.000 GMT+0100,1.07875,1.08635,1.07871,1.08456,187666015625
23.02.2020 01:00:00.000 GMT+0100,1.08145,1.08419,1.08132,1.08384,7690539062.5
24.02.2020 01:00:00.000 GMT+0100,1.08385,1.08720,1.08050,1.08485,174355625000
25.02.2020 01:00:00.000 GMT+0100,1.08485,1.08902,1.08300,1.08797,183218093750
26.02.2020 01:00:00.000 GMT+0100,1.08796,1.09086,1.08549,1.08864,188216968750
27.02.2020 01:00:00.000 GMT+0100,1.08865,1.10064,1.08848,1.09963,216943109375
28.02.2020 01:00:00.000 GMT+0100,1.09964,1.10530,1.09509,1.10251,247670593750
01.03.2020 01:00:00.000 GMT+0100,1.10423,1.10739,1.10393,1.10515,7536563964.8438
02.03.2020 01:00:00.000 GMT+0100,1.10516,1.11845,1.10362,1.11443,247052437500
03.03.2020 01:00:00.000 GMT+0100,1.11443,1.12134,1.10953,1.11765,214838093750
04.03.2020 01:00:00.000 GMT+0100,1.11765,1.11875,1.10955,1.11380,163854062500
05.03.2020 01:00:00.000 GMT+0100,1.11382,1.12447,1.11195,1.12224,194619328125
06.03.2020 01:00:00.000 GMT+0100,1.12224,1.13546,1.12112,1.12804,236551750000
08.03.2020 01:00:00.000 GMT+0100,1.13473,1.13963,1.13350,1.13876,17976083984.375
09.03.2020 01:00:00.000 GMT+0100,1.13876,1.14954,1.13559,1.13989,291479406250
10.03.2020 01:00:00.000 GMT+0100,1.13989,1.14251,1.12749,1.13136,263070718750
11.03.2020 01:00:00.000 GMT+0100,1.13136,1.13667,1.12501,1.12611,198250046875
12.03.2020 01:00:00.000 GMT+0100,1.12612,1.13336,1.10550,1.11823,262646937500
13.03.2020 01:00:00.000 GMT+0100,1.11822,1.12213,1.10550,1.10992,229638609375
15.03.2020 01:00:00.000 GMT+0100,1.10705,1.11996,1.10705,1.11560,30714802734.375
16.03.2020 01:00:00.000 GMT+0100,1.11560,1.12366,1.10849,1.11633,278539531250
17.03.2020 01:00:00.000 GMT+0100,1.11632,1.11891,1.09550,1.10160,277084406250
18.03.2020 01:00:00.000 GMT+0100,1.10161,1.10451,1.08016,1.09442,323485187500
19.03.2020 01:00:00.000 GMT+0100,1.09442,1.09490,1.06542,1.06544,299824781250
20.03.2020 01:00:00.000 GMT+0100,1.06543,1.08309,1.06375,1.06929,470351562500
22.03.2020 01:00:00.000 GMT+0100,1.07011,1.07044,1.06357,1.06886,36030238281.25
23.03.2020 01:00:00.000 GMT+0100,1.06886,1.08279,1.06577,1.07635,443008250000
24.03.2020 01:00:00.000 GMT+0100,1.07633,1.08879,1.07457,1.07977,343182562500
25.03.2020 01:00:00.000 GMT+0100,1.07978,1.08938,1.07599,1.08884,296546437500
26.03.2020 01:00:00.000 GMT+0100,1.08882,1.10589,1.08742,1.10475,281315593750
27.03.2020 01:00:00.000 GMT+0100,1.10475,1.11473,1.09533,1.11379,250774625000
29.03.2020 01:00:00.000 GMT+0100,1.11172,1.11440,1.11049,1.11361,8299892578.125
30.03.2020 02:00:00.000 GMT+0200,1.11361,1.11383,1.10100,1.10290,193379984375
31.03.2020 02:00:00.000 GMT+0200,1.10289,1.10427,1.09265,1.10259,319580625000
01.04.2020 02:00:00.000 GMT+0200,1.10260,1.10361,1.09026,1.09513,272233562500
02.04.2020 02:00:00.000 GMT+0200,1.09514,1.09644,1.08206,1.08460,293209625000
03.04.2020 02:00:00.000 GMT+0200,1.08459,1.08553,1.07727,1.07955,264082250000
05.04.2020 02:00:00.000 GMT+0200,1.08082,1.08214,1.08026,1.08053,23173328125
06.04.2020 02:00:00.000 GMT+0200,1.08053,1.08354,1.07683,1.07988,274564593750
07.04.2020 02:00:00.000 GMT+0200,1.07988,1.09263,1.07904,1.08935,281112843750
08.04.2020 02:00:00.000 GMT+0200,1.08934,1.08969,1.08299,1.08599,231765500000
09.04.2020 02:00:00.000 GMT+0200,1.08598,1.09516,1.08409,1.09226,263058250000
10.04.2020 02:00:00.000 GMT+0200,1.09226,1.09524,1.09192,1.09326,143841000000
12.04.2020 02:00:00.000 GMT+0200,1.09482,1.09482,1.09304,1.09315,7181071777.3438
13.04.2020 02:00:00.000 GMT+0200,1.09314,1.09678,1.08926,1.09198,164628546875
14.04.2020 02:00:00.000 GMT+0200,1.09197,1.09907,1.09149,1.09834,226846328125
15.04.2020 02:00:00.000 GMT+0200,1.09832,1.09872,1.08564,1.09037,241939968750
16.04.2020 02:00:00.000 GMT+0200,1.09036,1.09072,1.08166,1.08584,281466750000
17.04.2020 02:00:00.000 GMT+0200,1.08588,1.08926,1.08119,1.08711,249748078125
19.04.2020 02:00:00.000 GMT+0200,1.08748,1.08777,1.08634,1.08635,7584632812.5
20.04.2020 02:00:00.000 GMT+0200,1.08635,1.08967,1.08411,1.08637,209651703125
21.04.2020 02:00:00.000 GMT+0200,1.08636,1.08802,1.08165,1.08563,265105968750
22.04.2020 02:00:00.000 GMT+0200,1.08563,1.08852,1.08032,1.08062,216287718750
23.04.2020 02:00:00.000 GMT+0200,1.08062,1.08466,1.07560,1.07743,279998593750
24.04.2020 02:00:00.000 GMT+0200,1.07743,1.08294,1.07271,1.08196,228532406250
26.04.2020 02:00:00.000 GMT+0200,1.08211,1.08228,1.08146,1.08209,5396685058.5938
27.04.2020 02:00:00.000 GMT+0200,1.08208,1.08602,1.08112,1.08245,208270578125
28.04.2020 02:00:00.000 GMT+0200,1.08244,1.08884,1.08097,1.08324,211896218750
29.04.2020 02:00:00.000 GMT+0200,1.08324,1.08856,1.08308,1.08772,215394312500
30.04.2020 02:00:00.000 GMT+0200,1.08770,1.09726,1.08330,1.09448,291724500000
01.05.2020 02:00:00.000 GMT+0200,1.09447,1.10187,1.09344,1.09777,184960015625
03.05.2020 02:00:00.000 GMT+0200,1.09676,1.09736,1.09529,1.09608,10641802734.375
04.05.2020 02:00:00.000 GMT+0200,1.09608,1.09609,1.08956,1.09030,214135937500
05.05.2020 02:00:00.000 GMT+0200,1.09031,1.09258,1.08258,1.08384,236417546875
06.05.2020 02:00:00.000 GMT+0200,1.08385,1.08438,1.07819,1.07980,241116203125
07.05.2020 02:00:00.000 GMT+0200,1.07980,1.08408,1.07665,1.08361,233085562500
08.05.2020 02:00:00.000 GMT+0200,1.08360,1.08756,1.08151,1.08371,163403406250
10.05.2020 02:00:00.000 GMT+0200,1.08265,1.08395,1.08239,1.08377,8709160156.25
11.05.2020 02:00:00.000 GMT+0200,1.08377,1.08504,1.08005,1.08093,212806218750
12.05.2020 02:00:00.000 GMT+0200,1.08093,1.08851,1.07843,1.08454,207027484375
13.05.2020 02:00:00.000 GMT+0200,1.08455,1.08965,1.08116,1.08210,228996500000
14.05.2020 02:00:00.000 GMT+0200,1.08210,1.08239,1.07748,1.08060,213993203125
15.05.2020 02:00:00.000 GMT+0200,1.08061,1.08509,1.07888,1.08183,198840125000
17.05.2020 02:00:00.000 GMT+0200,1.08088,1.08231,1.08067,1.08186,6917030761.7188
18.05.2020 02:00:00.000 GMT+0200,1.08186,1.09270,1.07999,1.09139,204151859375
19.05.2020 02:00:00.000 GMT+0200,1.09138,1.09759,1.09021,1.09260,247821062500
20.05.2020 02:00:00.000 GMT+0200,1.09262,1.09989,1.09262,1.09796,211258437500
21.05.2020 02:00:00.000 GMT+0200,1.09794,1.10083,1.09371,1.09490,175874296875
22.05.2020 02:00:00.000 GMT+0200,1.09491,1.09535,1.08852,1.08980,156656812500
24.05.2020 02:00:00.000 GMT+0200,1.08956,1.09083,1.08951,1.09079,4079340087.8906
25.05.2020 02:00:00.000 GMT+0200,1.09080,1.09144,1.08706,1.09016,98775984375
26.05.2020 02:00:00.000 GMT+0200,1.09015,1.09957,1.08969,1.09784,207536281250
27.05.2020 02:00:00.000 GMT+0200,1.09785,1.10307,1.09340,1.10166,319490562500
28.05.2020 02:00:00.000 GMT+0200,1.10165,1.10934,1.09916,1.10779,231205203125
29.05.2020 02:00:00.000 GMT+0200,1.10778,1.11451,1.10698,1.11036,373017437500
31.05.2020 02:00:00.000 GMT+0200,1.11129,1.11195,1.11023,1.11156,9217483398.4375
01.06.2020 02:00:00.000 GMT+0200,1.11155,1.11540,1.11004,1.11251,240616062500
02.06.2020 02:00:00.000 GMT+0200,1.11252,1.11959,1.11151,1.11851,276683468750
03.06.2020 02:00:00.000 GMT+0200,1.11850,1.12577,1.11795,1.12349,242084625000
04.06.2020 02:00:00.000 GMT+0200,1.12350,1.13623,1.11947,1.13354,275772812500
05.06.2020 02:00:00.000 GMT+0200,1.13357,1.13836,1.12784,1.12911,263541625000
07.06.2020 02:00:00.000 GMT+0200,1.12934,1.13198,1.12930,1.13160,6413017089.8438
08.06.2020 02:00:00.000 GMT+0200,1.13160,1.13185,1.12682,1.13040,199303515625
