Local time,Open,High,Low,Close,Volume
15.01.2019 09:00:00.000 GMT+0100,1.14703,1.14740,1.14232,1.14316,100210480468.75
15.01.2019 13:00:00.000 GMT+0100,1.14317,1.14548,1.14122,1.14389,121103220703.125
15.01.2019 17:00:00.000 GMT+0100,1.14389,1.14403,1.13819,1.14013,97232908203.125
15.01.2019 21:00:00.000 GMT+0100,1.14014,1.14174,1.13997,1.14141,37849819824.218796
16.01.2019 01:00:00.000 GMT+0100,1.14140,1.14142,1.13961,1.14031,33690109863.2813
16.01.2019 05:00:00.000 GMT+0100,1.14030,1.14151,1.13914,1.13938,44312680664.0625
16.01.2019 09:00:00.000 GMT+0100,1.13937,1.14248,1.13777,1.13781,87194961914.0625
16.01.2019 13:00:00.000 GMT+0100,1.13781,1.14037,1.13779,1.13941,102750859375
16.01.2019 17:00:00.000 GMT+0100,1.13942,1.14106,1.13939,1.13975,72434088867.1875
16.01.2019 21:00:00.000 GMT+0100,1.13976,1.14024,1.13900,1.13994,32644689453.1251
17.01.2019 01:00:00.000 GMT+0100,1.13994,1.14005,1.13862,1.13881,30750860839.8438
17.01.2019 05:00:00.000 GMT+0100,1.13883,1.13940,1.13713,1.13879,44754980468.75
17.01.2019 09:00:00.000 GMT+0100,1.13879,1.14052,1.13823,1.13995,87203710937.5
17.01.2019 13:00:00.000 GMT+0100,1.13995,1.14059,1.13700,1.13804,104550460937.5
17.01.2019 17:00:00.000 GMT+0100,1.13805,1.14002,1.13777,1.13895,80445622070.3125
17.01.2019 21:00:00.000 GMT+0100,1.13894,1.13925,1.13852,1.13920,33212370605.4688
18.01.2019 01:00:00.000 GMT+0100,1.13920,1.13997,1.13881,1.13938,35609419921.875
18.01.2019 05:00:00.000 GMT+0100,1.13942,1.13991,1.13868,1.13914,34866890136.718796
18.01.2019 09:00:00.000 GMT+0100,1.13913,1.14099,1.13883,1.14046,83959810546.875
18.01.2019 13:00:00.000 GMT+0100,1.14046,1.14103,1.13604,1.13670,113850849609.375
18.01.2019 17:00:00.000 GMT+0100,1.13671,1.13720,1.13532,1.13697,93135902343.75
18.01.2019 21:00:00.000 GMT+0100,1.13697,1.13698,1.13611,1.13614,21826440429.6875
20.01.2019 21:00:00.000 GMT+0100,1.13603,1.13680,1.13602,1.13650,7081870117.187599
21.01.2019 01:00:00.000 GMT+0100,1.13651,1.13801,1.13647,1.13750,32578679687.5
21.01.2019 05:00:00.000 GMT+0100,1.13750,1.13910,1.13731,1.13846,32763239746.0938
21.01.2019 09:00:00.000 GMT+0100,1.13846,1.13865,1.13659,1.13686,54564589843.75
21.01.2019 13:00:00.000 GMT+0100,1.13684,1.13696,1.13567,1.13632,71311628906.25
21.01.2019 17:00:00.000 GMT+0100,1.13633,1.13710,1.13633,1.13689,25719290161.1329
21.01.2019 21:00:00.000 GMT+0100,1.13688,1.13715,1.13638,1.13688,20444609619.140602
22.01.2019 01:00:00.000 GMT+0100,1.13687,1.13728,1.13620,1.13622,29789980468.7501
22.01.2019 05:00:00.000 GMT+0100,1.13624,1.13624,1.13459,1.13531,45187100097.656296
22.01.2019 09:00:00.000 GMT+0100,1.13531,1.13671,1.13500,1.13583,78241830078.125
22.01.2019 13:00:00.000 GMT+0100,1.13585,1.13646,1.13361,1.13562,108842478515.625
22.01.2019 17:00:00.000 GMT+0100,1.13563,1.13739,1.13549,1.13616,66118019531.25
22.01.2019 21:00:00.000 GMT+0100,1.13616,1.13646,1.13520,1.13633,37785149169.921906
23.01.2019 01:00:00.000 GMT+0100,1.13634,1.13686,1.13601,1.13639,37146060058.593796
23.01.2019 05:00:00.000 GMT+0100,1.13638,1.13719,1.13629,1.13651,41430919433.593796
23.01.2019 09:00:00.000 GMT+0100,1.13651,1.13674,1.13508,1.13651,83258101562.5
23.01.2019 13:00:00.000 GMT+0100,1.13652,1.13900,1.13505,1.13789,105845070312.5
23.01.2019 17:00:00.000 GMT+0100,1.13791,1.13942,1.13775,1.13829,81418582031.25
23.01.2019 21:00:00.000 GMT+0100,1.13831,1.13864,1.13781,1.13861,29418879882.8125
24.01.2019 01:00:00.000 GMT+0100,1.13861,1.13913,1.13825,1.13880,41430008789.0625
24.01.2019 05:00:00.000 GMT+0100,1.13881,1.13901,1.13654,1.13699,41731049804.6875
24.01.2019 09:00:00.000 GMT+0100,1.13699,1.13763,1.13300,1.13456,88713919921.875
24.01.2019 13:00:00.000 GMT+0100,1.13457,1.13806,1.13065,1.13539,124687019531.25
24.01.2019 17:00:00.000 GMT+0100,1.13541,1.13551,1.12892,1.12988,101953208984.375
24.01.2019 21:00:00.000 GMT+0100,1.12989,1.13154,1.12980,1.13126,38282840332.031296
25.01.2019 01:00:00.000 GMT+0100,1.13127,1.13267,1.13049,1.13207,46822550781.25
25.01.2019 05:00:00.000 GMT+0100,1.13208,1.13280,1.13146,1.13240,50055620117.1875
25.01.2019 09:00:00.000 GMT+0100,1.13241,1.13493,1.13157,1.13461,79843898437.5
25.01.2019 13:00:00.000 GMT+0100,1.13461,1.14078,1.13393,1.13972,139308671875
25.01.2019 17:00:00.000 GMT+0100,1.13972,1.14148,1.13956,1.14142,84441358398.4375
25.01.2019 21:00:00.000 GMT+0100,1.14142,1.14176,1.14032,1.14032,21238379882.8125
27.01.2019 21:00:00.000 GMT+0100,1.14005,1.14134,1.14004,1.14127,7595099853.5156
28.01.2019 01:00:00.000 GMT+0100,1.14127,1.14256,1.14088,1.14194,29822439453.125
28.01.2019 05:00:00.000 GMT+0100,1.14195,1.14256,1.14035,1.14061,36491720214.843796
28.01.2019 09:00:00.000 GMT+0100,1.14061,1.14224,1.13900,1.14068,83051851562.5
28.01.2019 13:00:00.000 GMT+0100,1.14068,1.14376,1.14048,1.14361,107499619140.625
28.01.2019 17:00:00.000 GMT+0100,1.14362,1.14436,1.14260,1.14279,72916079101.5625
28.01.2019 21:00:00.000 GMT+0100,1.14279,1.14311,1.14248,1.14294,25096179687.5001
29.01.2019 01:00:00.000 GMT+0100,1.14295,1.14339,1.14203,1.14295,32412129882.8126
29.01.2019 05:00:00.000 GMT+0100,1.14295,1.14437,1.14282,1.14349,43706179687.5001
29.01.2019 09:00:00.000 GMT+0100,1.14348,1.14501,1.14306,1.14358,95321029296.875
29.01.2019 13:00:00.000 GMT+0100,1.14358,1.14361,1.14111,1.14157,118977189453.125
29.01.2019 17:00:00.000 GMT+0100,1.14156,1.14398,1.14140,1.14282,89400177734.375
29.01.2019 21:00:00.000 GMT+0100,1.14282,1.14408,1.14257,1.14348,45096720703.12509
30.01.2019 01:00:00.000 GMT+0100,1.14348,1.14440,1.14280,1.14368,34931790039.0626
30.01.2019 05:00:00.000 GMT+0100,1.14368,1.14499,1.14275,1.14310,49500020996.093796
30.01.2019 09:00:00.000 GMT+0100,1.14313,1.14413,1.14219,1.14335,87252730468.75
30.01.2019 13:00:00.000 GMT+0100,1.14335,1.14409,1.14062,1.14247,110375958984.375
30.01.2019 17:00:00.000 GMT+0100,1.14248,1.15016,1.14131,1.14920,102424079101.5625
30.01.2019 21:00:00.000 GMT+0100,1.14920,1.14944,1.14755,1.14853,47392200683.593796
31.01.2019 01:00:00.000 GMT+0100,1.14852,1.15080,1.14842,1.15017,45052149414.0625
31.01.2019 05:00:00.000 GMT+0100,1.15017,1.15141,1.14950,1.14963,52052650878.906296
31.01.2019 09:00:00.000 GMT+0100,1.14959,1.15086,1.14715,1.14870,123700539062.5
31.01.2019 13:00:00.000 GMT+0100,1.14871,1.14958,1.14720,1.14752,124898238281.25
31.01.2019 17:00:00.000 GMT+0100,1.14750,1.14782,1.14356,1.14439,100051750000
31.01.2019 21:00:00.000 GMT+0100,1.14441,1.14484,1.14399,1.14482,31372059814.4532
01.02.2019 01:00:00.000 GMT+0100,1.14482,1.14499,1.14377,1.14419,39518190429.6875
01.02.2019 05:00:00.000 GMT+0100,1.14420,1.14486,1.14343,1.14476,36187569824.2189
01.02.2019 09:00:00.000 GMT+0100,1.14475,1.14747,1.14424,1.14697,99398039062.5
01.02.2019 13:00:00.000 GMT+0100,1.14696,1.14857,1.14475,1.14685,128820878906.25
01.02.2019 17:00:00.000 GMT+0100,1.14686,1.14884,1.14555,1.14597,75558048828.125
01.02.2019 21:00:00.000 GMT+0100,1.14599,1.14617,1.14527,1.14547,18708810546.875
03.02.2019 21:00:00.000 GMT+0100,1.14503,1.14581,1.14503,1.14543,6497219970.7031
04.02.2019 01:00:00.000 GMT+0100,1.14543,1.14603,1.14461,1.14484,29430590332.0313
04.02.2019 05:00:00.000 GMT+0100,1.14485,1.14491,1.14379,1.14424,39955730468.75
04.02.2019 09:00:00.000 GMT+0100,1.14425,1.14542,1.14386,1.14518,99075951171.875
04.02.2019 13:00:00.000 GMT+0100,1.14518,1.14526,1.14248,1.14287,99208730468.75
04.02.2019 17:00:00.000 GMT+0100,1.14286,1.14399,1.14244,1.14312,71976931640.625
04.02.2019 21:00:00.000 GMT+0100,1.14311,1.14385,1.14311,1.14349,27494050292.9689
05.02.2019 01:00:00.000 GMT+0100,1.14348,1.14404,1.14319,1.14329,23602020019.5314
05.02.2019 05:00:00.000 GMT+0100,1.14331,1.14356,1.14211,1.14250,35603579589.843796
05.02.2019 09:00:00.000 GMT+0100,1.14250,1.14255,1.14114,1.14213,82137281250
05.02.2019 13:00:00.000 GMT+0100,1.14213,1.14337,1.14049,1.14065,97704798828.125
05.02.2019 17:00:00.000 GMT+0100,1.14066,1.14171,1.14011,1.14092,63092979492.1875
05.02.2019 21:00:00.000 GMT+0100,1.14094,1.14136,1.14012,1.14087,29631320068.359398
06.02.2019 01:00:00.000 GMT+0100,1.14087,1.14091,1.13958,1.13982,31322689941.4063
06.02.2019 05:00:00.000 GMT+0100,1.13982,1.14023,1.13800,1.13892,36621310546.875
06.02.2019 09:00:00.000 GMT+0100,1.13892,1.13986,1.13820,1.13847,88306230468.75
06.02.2019 13:00:00.000 GMT+0100,1.13846,1.13954,1.13749,1.13770,99988550781.25
06.02.2019 17:00:00.000 GMT+0100,1.13771,1.13823,1.13621,1.13642,65840079101.5625
06.02.2019 21:00:00.000 GMT+0100,1.13639,1.13694,1.13608,1.13656,28087229492.1875
07.02.2019 01:00:00.000 GMT+0100,1.13655,1.13675,1.13584,1.13596,22967299560.546898
07.02.2019 05:00:00.000 GMT+0100,1.13597,1.13665,1.13534,1.13542,34262449218.7501
07.02.2019 09:00:00.000 GMT+0100,1.13541,1.13570,1.13244,1.13282,94816939453.125
07.02.2019 13:00:00.000 GMT+0100,1.13281,1.13591,1.13269,1.13561,112194470703.125
07.02.2019 17:00:00.000 GMT+0100,1.13562,1.13600,1.13469,1.13493,82802828125
07.02.2019 21:00:00.000 GMT+0100,1.13493,1.13533,1.13362,1.13382,28712250000.0001
08.02.2019 01:00:00.000 GMT+0100,1.13382,1.13410,1.13352,1.13402,26968500488.2813
08.02.2019 05:00:00.000 GMT+0100,1.13401,1.13435,1.13339,1.13401,35515800781.2501
08.02.2019 09:00:00.000 GMT+0100,1.13401,1.13437,1.13228,1.13393,90664490234.375
08.02.2019 13:00:00.000 GMT+0100,1.13393,1.13508,1.13267,1.13282,99322808593.75
08.02.2019 17:00:00.000 GMT+0100,1.13282,1.13328,1.13210,1.13226,63539439453.125
08.02.2019 21:00:00.000 GMT+0100,1.13226,1.13250,1.13207,1.13207,14721769531.25
10.02.2019 21:00:00.000 GMT+0100,1.13186,1.13248,1.13148,1.13237,8475739990.2344
11.02.2019 01:00:00.000 GMT+0100,1.13239,1.13277,1.13185,1.13203,24731789550.7814
11.02.2019 05:00:00.000 GMT+0100,1.13202,1.13298,1.13163,1.13210,35659720214.843796
11.02.2019 09:00:00.000 GMT+0100,1.13209,1.13223,1.12966,1.13137,106556587890.625
11.02.2019 13:00:00.000 GMT+0100,1.13138,1.13145,1.12723,1.12760,115949750000
11.02.2019 17:00:00.000 GMT+0100,1.12759,1.12834,1.12672,1.12761,67591550781.25
11.02.2019 21:00:00.000 GMT+0100,1.12760,1.12791,1.12742,1.12785,28322219726.5626
12.02.2019 01:00:00.000 GMT+0100,1.12785,1.12849,1.12723,1.12804,36110180175.781296
12.02.2019 05:00:00.000 GMT+0100,1.12804,1.12879,1.12749,1.12851,39042989257.8126
12.02.2019 09:00:00.000 GMT+0100,1.12850,1.12903,1.12577,1.12824,84958900390.625
12.02.2019 13:00:00.000 GMT+0100,1.12826,1.13036,1.12801,1.12986,117209728515.625
12.02.2019 17:00:00.000 GMT+0100,1.12986,1.13396,1.12984,1.13320,94471339843.75
12.02.2019 21:00:00.000 GMT+0100,1.13320,1.13381,1.13238,1.13336,32309520019.5313
13.02.2019 01:00:00.000 GMT+0100,1.13336,1.13414,1.13270,1.13403,41737059570.3125
13.02.2019 05:00:00.000 GMT+0100,1.13404,1.13404,1.13190,1.13197,42565300292.968796
13.02.2019 09:00:00.000 GMT+0100,1.13196,1.13343,1.13111,1.13296,80690792968.75
13.02.2019 13:00:00.000 GMT+0100,1.13295,1.13295,1.12809,1.12864,106939808593.75
13.02.2019 17:00:00.000 GMT+0100,1.12866,1.12905,1.12668,1.12703,76863639648.4375
13.02.2019 21:00:00.000 GMT+0100,1.12703,1.12720,1.12490,1.12646,31735810058.5939
14.02.2019 01:00:00.000 GMT+0100,1.12646,1.12836,1.12607,1.12820,38001409179.6875
14.02.2019 05:00:00.000 GMT+0100,1.12820,1.12949,1.12718,1.12861,45631170410.156296
14.02.2019 09:00:00.000 GMT+0100,1.12861,1.12900,1.12498,1.12693,96296140625
14.02.2019 13:00:00.000 GMT+0100,1.12691,1.13098,1.12609,1.12762,125452951171.875
14.02.2019 17:00:00.000 GMT+0100,1.12764,1.13028,1.12707,1.13008,80578050781.25
14.02.2019 21:00:00.000 GMT+0100,1.13007,1.13010,1.12910,1.12947,30765840087.890697
15.02.2019 01:00:00.000 GMT+0100,1.12946,1.12969,1.12844,1.12864,34769550292.968796
15.02.2019 05:00:00.000 GMT+0100,1.12864,1.12913,1.12715,1.12791,39688690917.968796
15.02.2019 09:00:00.000 GMT+0100,1.12791,1.12862,1.12682,1.12727,87097160156.25
15.02.2019 13:00:00.000 GMT+0100,1.12728,1.12855,1.12340,1.12632,138702777343.75
15.02.2019 17:00:00.000 GMT+0100,1.12632,1.13061,1.12607,1.12950,101374640625
15.02.2019 21:00:00.000 GMT+0100,1.12950,1.13009,1.12904,1.12925,26895520507.8125
17.02.2019 21:00:00.000 GMT+0100,1.12906,1.12959,1.12889,1.12948,8065099853.515699
18.02.2019 01:00:00.000 GMT+0100,1.12948,1.13248,1.12937,1.13172,33231039550.7813
18.02.2019 05:00:00.000 GMT+0100,1.13172,1.13182,1.13016,1.13071,36117420898.4375
18.02.2019 09:00:00.000 GMT+0100,1.13073,1.13313,1.12949,1.13303,76842790039.0625
18.02.2019 13:00:00.000 GMT+0100,1.13303,1.13338,1.13045,1.13068,70905630859.375
18.02.2019 17:00:00.000 GMT+0100,1.13068,1.13135,1.13023,1.13119,32340530273.4376
18.02.2019 21:00:00.000 GMT+0100,1.13120,1.13164,1.13072,1.13114,14994949829.1017
19.02.2019 01:00:00.000 GMT+0100,1.13115,1.13138,1.12938,1.12954,29306149902.3439
19.02.2019 05:00:00.000 GMT+0100,1.12954,1.13053,1.12930,1.12993,36745740722.656296
19.02.2019 09:00:00.000 GMT+0100,1.12992,1.13246,1.12755,1.12830,90622650390.625
19.02.2019 13:00:00.000 GMT+0100,1.12829,1.13396,1.12764,1.13338,116470550781.25
19.02.2019 17:00:00.000 GMT+0100,1.13338,1.13574,1.13206,1.13403,105189681640.625
19.02.2019 21:00:00.000 GMT+0100,1.13402,1.13445,1.13353,1.13399,30290250488.2813
20.02.2019 01:00:00.000 GMT+0100,1.13399,1.13559,1.13395,1.13449,33608319824.2188
20.02.2019 05:00:00.000 GMT+0100,1.13451,1.13461,1.13314,1.13436,31982950683.5938
20.02.2019 09:00:00.000 GMT+0100,1.13435,1.13583,1.13301,1.13355,90876599609.375
20.02.2019 13:00:00.000 GMT+0100,1.13356,1.13503,1.13249,1.13489,105389960937.5
20.02.2019 17:00:00.000 GMT+0100,1.13492,1.13711,1.13349,1.13511,101437759765.625
20.02.2019 21:00:00.000 GMT+0100,1.13511,1.13514,1.13356,1.13461,29858920410.156296
21.02.2019 01:00:00.000 GMT+0100,1.13461,1.13502,1.13325,1.13481,37896680664.0625
21.02.2019 05:00:00.000 GMT+0100,1.13481,1.13527,1.13202,1.13348,56299670410.156296
21.02.2019 09:00:00.000 GMT+0100,1.13347,1.13632,1.13221,1.13500,109855169921.875
21.02.2019 13:00:00.000 GMT+0100,1.13499,1.13663,1.13382,1.13472,121270798828.125
21.02.2019 17:00:00.000 GMT+0100,1.13473,1.13478,1.13229,1.13363,89972720703.125
21.02.2019 21:00:00.000 GMT+0100,1.13363,1.13407,1.13303,1.13398,29099669677.7344
22.02.2019 01:00:00.000 GMT+0100,1.13399,1.13416,1.13318,1.13388,33645460449.2188
22.02.2019 05:00:00.000 GMT+0100,1.13389,1.13492,1.13324,1.13463,37215210449.218796
22.02.2019 09:00:00.000 GMT+0100,1.13463,1.13515,1.13349,1.13383,77221251953.125
22.02.2019 13:00:00.000 GMT+0100,1.13384,1.13556,1.13161,1.13396,120165320312.5
22.02.2019 17:00:00.000 GMT+0100,1.13397,1.13550,1.13279,1.13370,92812240234.375
22.02.2019 21:00:00.000 GMT+0100,1.13371,1.13383,1.13295,1.13319,24412179199.2188
24.02.2019 21:00:00.000 GMT+0100,1.13340,1.13421,1.13281,1.13420,10788869873.0469
25.02.2019 01:00:00.000 GMT+0100,1.13421,1.13492,1.13370,1.13437,40201660156.25
25.02.2019 05:00:00.000 GMT+0100,1.13437,1.13589,1.13386,1.13565,36563179199.218796
25.02.2019 09:00:00.000 GMT+0100,1.13566,1.13675,1.13417,1.13648,75542269531.25
25.02.2019 13:00:00.000 GMT+0100,1.13647,1.13649,1.13401,1.13464,108124933593.75
25.02.2019 17:00:00.000 GMT+0100,1.13464,1.13649,1.13367,1.13644,81843688476.5625
25.02.2019 21:00:00.000 GMT+0100,1.13646,1.13673,1.13561,1.13647,26172029541.0157
26.02.2019 01:00:00.000 GMT+0100,1.13647,1.13675,1.13541,1.13620,35422720214.843796
26.02.2019 05:00:00.000 GMT+0100,1.13621,1.13643,1.13478,1.13497,55938020507.8125
26.02.2019 09:00:00.000 GMT+0100,1.13497,1.13716,1.13456,1.13643,89808490234.375
26.02.2019 13:00:00.000 GMT+0100,1.13642,1.13753,1.13450,1.13589,111920070312.5
26.02.2019 17:00:00.000 GMT+0100,1.13588,1.14027,1.13542,1.13963,95096101562.5
26.02.2019 21:00:00.000 GMT+0100,1.13962,1.13966,1.13874,1.13930,29410900634.765602
27.02.2019 01:00:00.000 GMT+0100,1.13931,1.13957,1.13773,1.13794,44747209960.9375
27.02.2019 05:00:00.000 GMT+0100,1.13795,1.13836,1.13724,1.13783,44186230468.75
27.02.2019 09:00:00.000 GMT+0100,1.13783,1.14036,1.13769,1.13967,92563308593.75
27.02.2019 13:00:00.000 GMT+0100,1.13966,1.13971,1.13690,1.13813,130421917968.75
27.02.2019 17:00:00.000 GMT+0100,1.13812,1.13870,1.13622,1.13694,84049590820.3125
27.02.2019 21:00:00.000 GMT+0100,1.13693,1.13798,1.13674,1.13795,27020090576.1719
28.02.2019 01:00:00.000 GMT+0100,1.13796,1.13800,1.13700,1.13776,38570540039.0625
28.02.2019 05:00:00.000 GMT+0100,1.13776,1.13837,1.13671,1.13817,49308500000
28.02.2019 09:00:00.000 GMT+0100,1.13814,1.14197,1.13805,1.14168,105297859375
28.02.2019 13:00:00.000 GMT+0100,1.14169,1.14189,1.13595,1.13866,137559658203.125
28.02.2019 17:00:00.000 GMT+0100,1.13868,1.13960,1.13701,1.13777,96931562500
28.02.2019 21:00:00.000 GMT+0100,1.13775,1.13806,1.13688,1.13730,29940359863.2813
01.03.2019 01:00:00.000 GMT+0100,1.13731,1.13751,1.13638,1.13693,36467130859.3751
01.03.2019 05:00:00.000 GMT+0100,1.13693,1.13752,1.13613,1.13722,36146100097.656296
01.03.2019 09:00:00.000 GMT+0100,1.13723,1.13857,1.13533,1.13840,91797980468.75
01.03.2019 13:00:00.000 GMT+0100,1.13841,1.14085,1.13752,1.13863,123884779296.875
01.03.2019 17:00:00.000 GMT+0100,1.13862,1.13884,1.13544,1.13578,89386398437.5
01.03.2019 21:00:00.000 GMT+0100,1.13580,1.13683,1.13554,1.13633,27871360839.8438
03.03.2019 21:00:00.000 GMT+0100,1.13811,1.13826,1.13722,1.13749,10698119873.0469
04.03.2019 01:00:00.000 GMT+0100,1.13749,1.13750,1.13617,1.13666,33143739746.0938
04.03.2019 05:00:00.000 GMT+0100,1.13667,1.13691,1.13554,1.13579,41378660644.531296
04.03.2019 09:00:00.000 GMT+0100,1.13578,1.13579,1.13275,1.13330,108230255859.375
04.03.2019 13:00:00.000 GMT+0100,1.13330,1.13455,1.13090,1.13227,113614718750
04.03.2019 17:00:00.000 GMT+0100,1.13226,1.13352,1.13174,1.13304,81288601562.5
04.03.2019 21:00:00.000 GMT+0100,1.13304,1.13429,1.13284,1.13362,28759690185.546898
05.03.2019 01:00:00.000 GMT+0100,1.13363,1.13378,1.13271,1.13274,36484699218.75
05.03.2019 05:00:00.000 GMT+0100,1.13274,1.13313,1.13181,1.13267,44712729980.468796
05.03.2019 09:00:00.000 GMT+0100,1.13268,1.13382,1.13160,1.13337,82011519531.25
05.03.2019 13:00:00.000 GMT+0100,1.13337,1.13384,1.12919,1.13063,123779507812.5
05.03.2019 17:00:00.000 GMT+0100,1.13064,1.13104,1.12895,1.13028,80796940429.6875
05.03.2019 21:00:00.000 GMT+0100,1.13028,1.13085,1.12981,1.13060,26939839843.7501
06.03.2019 01:00:00.000 GMT+0100,1.13059,1.13071,1.12897,1.12928,34746148925.781296
06.03.2019 05:00:00.000 GMT+0100,1.12928,1.13040,1.12928,1.13005,41761320312.5001
06.03.2019 09:00:00.000 GMT+0100,1.13007,1.13101,1.12979,1.13017,77155309570.3125
06.03.2019 13:00:00.000 GMT+0100,1.13017,1.13234,1.12855,1.13172,102525910156.25
06.03.2019 17:00:00.000 GMT+0100,1.13172,1.13245,1.13043,1.13076,49053108886.718796
06.03.2019 21:00:00.000 GMT+0100,1.13077,1.13135,1.13053,1.13129,17606310058.5938
07.03.2019 01:00:00.000 GMT+0100,1.13130,1.13156,1.13028,1.13044,25369509765.6251
07.03.2019 05:00:00.000 GMT+0100,1.13044,1.13098,1.13011,1.13072,27808219726.5626
07.03.2019 09:00:00.000 GMT+0100,1.13074,1.13202,1.13046,1.13087,85500500000
07.03.2019 13:00:00.000 GMT+0100,1.13087,1.13104,1.12297,1.12317,130219949218.75
07.03.2019 17:00:00.000 GMT+0100,1.12319,1.12338,1.11764,1.11834,94367939453.125
07.03.2019 21:00:00.000 GMT+0100,1.11835,1.11986,1.11785,1.11980,27564279541.0157
08.03.2019 01:00:00.000 GMT+0100,1.11980,1.12007,1.11852,1.11969,31193280273.4376
08.03.2019 05:00:00.000 GMT+0100,1.11969,1.12115,1.11942,1.12097,42987460449.218796
08.03.2019 09:00:00.000 GMT+0100,1.12096,1.12206,1.11999,1.12149,88332500000
08.03.2019 13:00:00.000 GMT+0100,1.12149,1.12411,1.12127,1.12361,121624802734.375
08.03.2019 17:00:00.000 GMT+0100,1.12362,1.12461,1.12326,1.12424,70059280273.4375
08.03.2019 21:00:00.000 GMT+0100,1.12427,1.12430,1.12305,1.12311,20153690429.6875
10.03.2019 21:00:00.000 GMT+0100,1.12316,1.12374,1.12304,1.12315,7755259887.6953
11.03.2019 01:00:00.000 GMT+0100,1.12315,1.12334,1.12229,1.12326,25306589843.7501
11.03.2019 05:00:00.000 GMT+0100,1.12327,1.12505,1.12317,1.12487,34938979980.468796
11.03.2019 09:00:00.000 GMT+0100,1.12486,1.12583,1.12359,1.12432,81928417968.75
11.03.2019 13:00:00.000 GMT+0100,1.12431,1.12546,1.12217,1.12249,89630599609.375
11.03.2019 17:00:00.000 GMT+0100,1.12252,1.12503,1.12222,1.12476,64204417968.75
11.03.2019 21:00:00.000 GMT+0100,1.12477,1.12738,1.12412,1.12591,27935160400.390697
12.03.2019 01:00:00.000 GMT+0100,1.12590,1.12658,1.12554,1.12611,24637860351.5626
12.03.2019 05:00:00.000 GMT+0100,1.12611,1.12673,1.12511,1.12661,29910960449.2188
12.03.2019 09:00:00.000 GMT+0100,1.12661,1.12843,1.12502,1.12534,89140008789.0625
12.03.2019 13:00:00.000 GMT+0100,1.12536,1.12943,1.12492,1.12762,92876470703.125
12.03.2019 17:00:00.000 GMT+0100,1.12763,1.13049,1.12736,1.12962,68525560546.875
12.03.2019 21:00:00.000 GMT+0100,1.12962,1.12997,1.12821,1.12865,15781070068.3594
13.03.2019 01:00:00.000 GMT+0100,1.12864,1.12901,1.12829,1.12841,21953939941.4064
13.03.2019 05:00:00.000 GMT+0100,1.12840,1.12891,1.12785,1.12795,32322239746.0938
13.03.2019 09:00:00.000 GMT+0100,1.12796,1.13046,1.12773,1.13020,72346240234.375
13.03.2019 13:00:00.000 GMT+0100,1.13022,1.13138,1.12905,1.13091,84437220703.125
13.03.2019 17:00:00.000 GMT+0100,1.13093,1.13385,1.12999,1.13334,68365208984.375
13.03.2019 21:00:00.000 GMT+0100,1.13337,1.13375,1.13228,1.13303,25636209960.9376
14.03.2019 01:00:00.000 GMT+0100,1.13304,1.13330,1.13200,1.13208,27479789550.7813
14.03.2019 05:00:00.000 GMT+0100,1.13211,1.13281,1.13124,1.13233,35417930175.781296
14.03.2019 09:00:00.000 GMT+0100,1.13236,1.13361,1.12958,1.13017,97584369140.625
14.03.2019 13:00:00.000 GMT+0100,1.13017,1.13107,1.12940,1.13032,96746519531.25
14.03.2019 17:00:00.000 GMT+0100,1.13033,1.13076,1.12968,1.13023,53984250976.5625
14.03.2019 21:00:00.000 GMT+0100,1.13022,1.13095,1.12976,1.13064,17292000000
15.03.2019 01:00:00.000 GMT+0100,1.13066,1.13270,1.13040,1.13193,37522729003.906296
15.03.2019 05:00:00.000 GMT+0100,1.13194,1.13253,1.13146,1.13253,28419120117.1875
15.03.2019 09:00:00.000 GMT+0100,1.13254,1.13291,1.13121,1.13185,68282190429.6875
15.03.2019 13:00:00.000 GMT+0100,1.13185,1.13443,1.13000,1.13266,95092628906.25
15.03.2019 17:00:00.000 GMT+0100,1.13267,1.13285,1.13143,1.13219,52627019531.25
15.03.2019 21:00:00.000 GMT+0100,1.13219,1.13293,1.13178,1.13240,7503270019.5313
17.03.2019 21:00:00.000 GMT+0100,1.13201,1.13277,1.13189,1.13192,6321370117.1875
18.03.2019 01:00:00.000 GMT+0100,1.13193,1.13381,1.13192,1.13353,22319850097.6564
18.03.2019 05:00:00.000 GMT+0100,1.13353,1.13499,1.13318,1.13499,34118319824.2188
18.03.2019 09:00:00.000 GMT+0100,1.13497,1.13584,1.13403,1.13569,71374599609.375
18.03.2019 13:00:00.000 GMT+0100,1.13572,1.13589,1.13305,1.13370,69500991210.9375
18.03.2019 17:00:00.000 GMT+0100,1.13371,1.13420,1.13245,1.13420,43295350585.9375
18.03.2019 21:00:00.000 GMT+0100,1.13422,1.13429,1.13295,1.13360,16001110107.4219
19.03.2019 01:00:00.000 GMT+0100,1.13360,1.13487,1.13336,1.13480,24350359863.2813
19.03.2019 05:00:00.000 GMT+0100,1.13480,1.13517,1.13420,1.13471,31480940429.6876
19.03.2019 09:00:00.000 GMT+0100,1.13471,1.13615,1.13457,1.13552,58368741210.9375
19.03.2019 13:00:00.000 GMT+0100,1.13553,1.13613,1.13384,1.13464,88377730468.75
19.03.2019 17:00:00.000 GMT+0100,1.13465,1.13591,1.13451,1.13580,54512579101.5625
